
"Sacramento St.",107.233,114.19,0.326751,9-13,9,22,47.5,55.3,40.3,36.1,15.3,16.8,27.5,33,71.883,46.8,56.1,32.5,36.1,0,0,50,58.8,36.1,41.6,71.883,,,,2026,,,,-8.3271,77.9,
"William & Mary",110.69,108.073,0.568362,15-8,15,23,54.5,51.3,39.2,35,17.4,19.6,27,32.2,73.1528,57.1,54.5,34.2,31.6,0,0,64.5,53,44.7,45,73.1528,,,,2026,,,,-4.0325,75.5,
Colgate,108.036,112.675,0.38142,14-10,14,24,53.6,52.1,28.4,32.8,15.3,16.1,27.6,29.9,66.5449,53.8,52.4,35.5,34.5,0,0,51,53.3,33.8,41.2,66.5449,,,,2026,,,,-5.76462,72.8,
USC,114.407,99.0971,0.839175,17-6,17,23,52.1,47.6,48.3,34.5,17.5,16.8,33,31.4,70.1575,53.9,50.2,32.4,29.4,0,0,55.5,54,34.2,42.2,70.1575,,,,2026,,,,2.49132,72.2,
Merrimack,105.994,107.206,0.46736,15-9,15,24,48.8,47.6,39,39.3,15.4,19.8,24.9,41.2,63.8567,49.5,48.7,32,30.2,0,0,55,55.1,46.6,32,63.8567,,,,2026,,,,-4.9006,77.6,
UNLV,112.657,108.984,0.594174,10-12,10,22,52,53.1,45,47.6,17.9,18.4,31.9,32,70.55,53.6,53.2,32.6,35.3,0,0,51.8,56.4,35.4,36.8,70.55,,,,2026,,,,-5.86992,68,
"Illinois St.",109.358,99.4764,0.748226,15-8,15,23,53.2,48,33.3,36,16.4,17.2,29.5,24.3,66.5396,54.5,48.5,34.3,31.3,0,0,49.2,48.8,40.8,35.1,66.5396,,,,2026,,,,-3.5897,70,
Manhattan,104.606,122.562,0.139219,9-16,9,25,48,54.6,34,25.2,15.5,16.3,28.6,38.5,67.896,47.8,53.5,32.3,37.6,0,0,50,62.5,37.1,37.4,67.896,,,,2026,,,,-12.2584,79.8,
Utah,116.235,109.932,0.655033,9-13,9,22,53,53.1,33.3,30.8,15.8,14.3,29.5,32.9,67.7125,52,53.6,36.4,34.8,0,0,50.5,46.9,38.4,33.5,67.7125,,,,2026,,,,-5.57173,72.9,
"Louisiana Tech",100.264,108.929,0.278242,12-10,12,22,45.4,48.8,34.1,35.8,17.7,16.8,35.9,30.8,62.861,47.1,48.5,27.9,32.8,0,0,44.6,55.4,32.6,47,62.861,,,,2026,,,,-7.05523,64.7,
"Youngstown St.",108.473,109.009,0.485832,12-12,12,24,54.3,51.6,31.6,40.8,19.5,18.3,32.7,31.2,66.7562,56.7,51.2,34.7,34.9,0,0,51.6,47.4,51.3,31.7,66.7562,,,,2026,,,,-8.75254,72.7,
Jacksonville,101.223,112.825,0.223059,9-15,9,24,49.8,55.4,31.6,42.2,18.7,15.6,29.8,28.7,63.3823,51.5,54.9,31.4,37.6,0,0,44.9,52.4,40.2,36.1,63.3823,,,,2026,,,,-10.4033,71.2,
"Tennessee St.",105.889,116.591,0.248391,15-8,15,23,49.5,52.8,32.6,42.9,16.5,19.7,33.2,30.9,70.6,50.4,53.2,31.7,34.8,0,0,46.8,52.4,30.8,35.6,70.6,,,,2026,,,,-5.21583,72.9,
Stanford,114.008,103.188,0.758927,14-9,14,23,49.8,51.9,38.3,41.8,16,19,33.1,29.1,67.4246,48.8,52.2,34.1,34.1,0,0,48.7,44.2,43.8,33.2,67.4246,,,,2026,,,,-1.20733,72,
Longwood,102.533,112.115,0.263582,13-12,13,25,50.1,53.8,39.7,40.1,19.9,20,33.8,28.6,67.8042,52.6,56.2,30.4,33.8,0,0,48.8,51.1,35.3,43.2,67.8042,,,,2026,,,,-9.31908,75.1,
"Sacred Heart",106.696,119.086,0.220387,10-15,10,25,52.3,55,30.7,29.4,18.1,15.5,29.2,30.7,68.6217,50.1,56.6,36.4,35.3,0,0,59.2,61.1,50,44.3,68.6217,,,,2026,,,,-11.7393,77.3,
"Western Kentucky",103.967,106.301,0.436511,12-11,12,23,45,50.3,38.2,46.6,14.8,17.9,33,30.2,69.4805,43.7,48.3,31.3,35.2,0,0,48.9,59.4,39.4,43.5,69.4805,,,,2026,,,,-6.75141,74.3,
"UT Arlington",102.763,102.731,0.500902,14-8,14,22,48.4,47.2,40.5,43.4,20.7,18.1,35.4,29,65.4336,49.5,50.6,30.7,26.3,0,0,49,49.1,32.9,30,65.4336,,,,2026,,,,-4.09688,73.1,
Fordham,102.985,104.292,0.463809,12-11,12,23,48.6,49,22.3,28,17.3,15.9,36.5,26.3,63.7676,52.4,47.8,28,33.8,0,0,50.6,59,37.1,40.3,63.7676,,,,2026,,,,-7.47469,70.9,
"Alabama St.",101.466,114.85,0.1939,7-15,7,22,47.9,54.1,35.3,41,19.1,19.7,31.7,34.8,69.502,46.7,54.6,33.1,35.5,0,0,46.9,55.9,38,41.1,69.502,,,,2026,,,,-10.3856,70.9,
"Wichita St.",112.644,104.604,0.700909,14-9,14,23,50,48,37.2,33.6,14.7,16.4,38.7,29.9,65.7775,48.4,48.9,35.4,30.9,0,0,42.8,45.5,34.6,34.6,65.7775,,,,2026,,,,-4.15262,67.9,
"Texas Tech",125.02,98.5426,0.939168,16-6,16,22,55.8,50.3,28.1,31.9,15,15.6,34,29,67.734,53.9,51,38.6,32.7,0,0,54.9,41.5,46.9,34.9,67.734,,,,2026,,,,3.58468,70.5,
"Boise St.",115.998,102.58,0.804357,14-9,14,23,51.5,52.2,44.2,35.5,16.6,15.9,31.4,23.5,66.4175,51.9,52.1,33.9,34.9,0,0,52.2,45.9,41.8,36.5,66.4175,,,,2026,,,,-1.54877,76.3,
